<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.06.26	12:00:00	1.08919	1.09012	1.08907	1.08966	2679	0	0
2023.06.26	13:00:00	1.08965	1.09072	1.08939	1.09043	2738	0	0
2023.06.26	14:00:00	1.09042	1.09179	1.09030	1.09177	2757	0	0
2023.06.26	15:00:00	1.09178	1.09200	1.09142	1.09174	2911	0	0
2023.06.26	16:00:00	1.09173	1.09200	1.09080	1.09125	3812	0	0
2023.06.26	17:00:00	1.09127	1.09158	1.09026	1.09082	4850	0	0
2023.06.26	18:00:00	1.09081	1.09178	1.09055	1.09092	3283	0	0
2023.06.26	19:00:00	1.09092	1.09099	1.08998	1.09085	2540	0	0
2023.06.26	20:00:00	1.09086	1.09130	1.09064	1.09100	1755	0	0
2023.06.26	21:00:00	1.09101	1.09153	1.09085	1.09147	1528	0	0
2023.06.26	22:00:00	1.09147	1.09151	1.09040	1.09063	1916	0	0
2023.06.26	23:00:00	1.09062	1.09084	1.09042	1.09047	417	0	0
2023.06.27	00:00:00	1.09049	1.09070	1.09047	1.09058	228	0	13
2023.06.27	01:00:00	1.09056	1.09119	1.09052	1.09112	366	0	0
2023.06.27	02:00:00	1.09112	1.09112	1.09075	1.09100	737	0	0
2023.06.27	03:00:00	1.09099	1.09114	1.09021	1.09044	1952	0	0
2023.06.27	04:00:00	1.09045	1.09351	1.09038	1.09240	4105	0	0
2023.06.27	05:00:00	1.09240	1.09242	1.09176	1.09228	2303	0	0
2023.06.27	06:00:00	1.09228	1.09291	1.09213	1.09266	1868	0	0
2023.06.27	07:00:00	1.09266	1.09288	1.09231	1.09232	1603	0	0
2023.06.27	08:00:00	1.09233	1.09272	1.09174	1.09179	2101	0	0
2023.06.27	09:00:00	1.09178	1.09333	1.09163	1.09311	3817	0	0
2023.06.27	10:00:00	1.09310	1.09414	1.09292	1.09396	4086	0	0
2023.06.27	11:00:00	1.09395	1.09438	1.09347	1.09396	4103	0	0
2023.06.27	12:00:00	1.09395	1.09447	1.09262	1.09410	3067	0	0
2023.06.27	13:00:00	1.09409	1.09528	1.09386	1.09514	2604	0	0
2023.06.27	14:00:00	1.09514	1.09523	1.09429	1.09445	2558	0	0
2023.06.27	15:00:00	1.09444	1.09721	1.09443	1.09654	5134	0	0
2023.06.27	16:00:00	1.09653	1.09767	1.09616	1.09655	5022	0	0
2023.06.27	17:00:00	1.09653	1.09680	1.09423	1.09489	7631	0	0
2023.06.27	18:00:00	1.09488	1.09628	1.09458	1.09598	4272	0	0
2023.06.27	19:00:00	1.09599	1.09655	1.09571	1.09588	2289	0	0
2023.06.27	20:00:00	1.09587	1.09639	1.09551	1.09618	2112	0	0
2023.06.27	21:00:00	1.09619	1.09625	1.09580	1.09598	1626	0	0
2023.06.27	22:00:00	1.09597	1.09638	1.09593	1.09625	1368	0	0
2023.06.27	23:00:00	1.09625	1.09631	1.09598	1.09606	442	0	0
2023.06.28	00:00:00	1.09601	1.09618	1.09572	1.09602	250	0	12
2023.06.28	01:00:00	1.09603	1.09627	1.09565	1.09571	396	0	0
2023.06.28	02:00:00	1.09572	1.09584	1.09547	1.09575	1047	0	0
2023.06.28	03:00:00	1.09575	1.09614	1.09527	1.09545	2113	0	0
2023.06.28	04:00:00	1.09546	1.09563	1.09461	1.09463	3175	0	0
2023.06.28	05:00:00	1.09463	1.09507	1.09422	1.09492	2023	0	0
2023.06.28	06:00:00	1.09492	1.09544	1.09486	1.09510	1373	0	0
2023.06.28	07:00:00	1.09509	1.09535	1.09465	1.09486	1368	0	0
2023.06.28	08:00:00	1.09487	1.09548	1.09468	1.09533	1622	0	0
2023.06.28	09:00:00	1.09534	1.09548	1.09360	1.09380	2999	0	0
2023.06.28	10:00:00	1.09381	1.09569	1.09381	1.09527	3997	0	0
2023.06.28	11:00:00	1.09527	1.09605	1.09454	1.09529	4354	0	0
2023.06.28	12:00:00	1.09528	1.09590	1.09443	1.09474	3452	0	0
2023.06.28	13:00:00	1.09474	1.09622	1.09454	1.09543	3222	0	0
2023.06.28	14:00:00	1.09543	1.09556	1.09375	1.09404	3616	0	0
2023.06.28	15:00:00	1.09404	1.09445	1.09260	1.09276	4626	0	0
2023.06.28	16:00:00	1.09277	1.09443	1.09238	1.09348	6800	0	0
2023.06.28	17:00:00	1.09348	1.09368	1.08968	1.08985	7789	0	0
2023.06.28	18:00:00	1.08984	1.09171	1.08979	1.09035	4724	0	0
2023.06.28	19:00:00	1.09034	1.09184	1.09030	1.09108	2715	0	0
2023.06.28	20:00:00	1.09108	1.09177	1.09100	1.09148	2232	0	0
2023.06.28	21:00:00	1.09149	1.09238	1.09149	1.09223	2172	0	0
2023.06.28	22:00:00	1.09224	1.09224	1.09138	1.09159	1843	0	0
2023.06.28	23:00:00	1.09159	1.09169	1.09113	1.09128	530	0	0
2023.06.29	00:00:00	1.09126	1.09141	1.09119	1.09133	84	0	17
2023.06.29	01:00:00	1.09132	1.09152	1.09125	1.09138	236	0	0
2023.06.29	02:00:00	1.09138	1.09188	1.09138	1.09152	641	0	0
2023.06.29	03:00:00	1.09151	1.09162	1.09012	1.09068	1899	0	0
2023.06.29	04:00:00	1.09069	1.09144	1.09057	1.09063	2600	0	0
2023.06.29	05:00:00	1.09062	1.09064	1.08931	1.08935	2338	0	0
2023.06.29	06:00:00	1.08934	1.08958	1.08905	1.08930	1906	0	0
2023.06.29	07:00:00	1.08931	1.08933	1.08809	1.08853	1719	0	0
2023.06.29	08:00:00	1.08853	1.08944	1.08840	1.08941	2910	0	0
2023.06.29	09:00:00	1.08941	1.09002	1.08898	1.08974	3775	0	0
2023.06.29	10:00:00	1.08977	1.09206	1.08977	1.09167	5130	0	0
2023.06.29	11:00:00	1.09164	1.09217	1.09106	1.09144	3743	0	0
2023.06.29	12:00:00	1.09145	1.09192	1.09115	1.09168	2567	0	0
2023.06.29	13:00:00	1.09167	1.09278	1.09163	1.09276	2891	0	0
2023.06.29	14:00:00	1.09276	1.09396	1.09258	1.09388	2889	0	0
2023.06.29	15:00:00	1.09387	1.09413	1.08733	1.08808	7710	0	0
2023.06.29	16:00:00	1.08810	1.08851	1.08601	1.08688	7429	0	0
2023.06.29	17:00:00	1.08688	1.08940	1.08688	1.08895	7293	0	0
2023.06.29	18:00:00	1.08895	1.08966	1.08788	1.08804	4433	0	0
2023.06.29	19:00:00	1.08803	1.08836	1.08688	1.08708	2488	0	0
2023.06.29	20:00:00	1.08707	1.08750	1.08683	1.08723	2223	0	0
2023.06.29	21:00:00	1.08723	1.08726	1.08655	1.08670	1974	0	0
2023.06.29	22:00:00	1.08670	1.08720	1.08666	1.08690	1781	0	0
2023.06.29	23:00:00	1.08691	1.08694	1.08639	1.08654	492	0	0
2023.06.30	00:00:00	1.08649	1.08657	1.08624	1.08629	176	0	9
2023.06.30	01:00:00	1.08628	1.08670	1.08626	1.08657	357	0	0
2023.06.30	02:00:00	1.08657	1.08680	1.08644	1.08674	685	0	0
2023.06.30	03:00:00	1.08674	1.08740	1.08634	1.08722	2176	0	0
2023.06.30	04:00:00	1.08721	1.08754	1.08603	1.08617	2773	0	0
2023.06.30	05:00:00	1.08616	1.08715	1.08613	1.08664	2158	0	0
2023.06.30	06:00:00	1.08665	1.08750	1.08658	1.08713	2001	0	0
2023.06.30	07:00:00	1.08714	1.08737	1.08681	1.08698	1415	0	0
2023.06.30	08:00:00	1.08697	1.08754	1.08669	1.08698	1876	0	0
2023.06.30	09:00:00	1.08697	1.08697	1.08568	1.08641	3711	0	0
2023.06.30	10:00:00	1.08640	1.08692	1.08534	1.08564	4300	0	0
2023.06.30	11:00:00	1.08565	1.08567	1.08350	1.08390	3754	0	0
2023.06.30	12:00:00	1.08389	1.08492	1.08358	1.08457	3231	0	0
2023.06.30	13:00:00	1.08456	1.08537	1.08412	1.08533	2896	0	0
2023.06.30	14:00:00	1.08532	1.08592	1.08491	1.08536	2862	0	0
2023.06.30	15:00:00	1.08536	1.08977	1.08532	1.08970	6337	0	0
2023.06.30	16:00:00	1.08969	1.09166	1.08961	1.09138	7074	0	0
2023.06.30	17:00:00	1.09138	1.09318	1.09086	1.09101	8029	0	0
2023.06.30	18:00:00	1.09101	1.09191	1.09065	1.09190	5291	0	0
2023.06.30	19:00:00	1.09190	1.09224	1.09122	1.09182	3391	0	0
2023.06.30	20:00:00	1.09182	1.09229	1.09098	1.09117	2281	0	0
2023.06.30	21:00:00	1.09117	1.09158	1.09104	1.09110	2126	0	0
2023.06.30	22:00:00	1.09111	1.09146	1.09092	1.09130	2428	0	0
2023.06.30	23:00:00	1.09130	1.09131	1.09081	1.09108	655	0	0
2023.07.03	00:00:00	1.09104	1.09112	1.09066	1.09069	64	0	15
2023.07.03	01:00:00	1.09069	1.09127	1.09068	1.09094	381	0	5
2023.07.03	02:00:00	1.09094	1.09104	1.09066	1.09077	480	0	0
2023.07.03	03:00:00	1.09077	1.09097	1.09004	1.09015	1894	0	0
2023.07.03	04:00:00	1.09014	1.09177	1.09011	1.09088	2495	0	0
2023.07.03	05:00:00	1.09089	1.09106	1.09065	1.09075	1802	0	0
2023.07.03	06:00:00	1.09076	1.09137	1.09065	1.09126	1467	0	0
2023.07.03	07:00:00	1.09127	1.09182	1.09124	1.09175	1356	0	0
2023.07.03	08:00:00	1.09175	1.09181	1.09031	1.09032	2003	0	0
2023.07.03	09:00:00	1.09033	1.09068	1.08881	1.08902	3498	0	0
2023.07.03	10:00:00	1.08903	1.08908	1.08702	1.08751	4689	0	0
2023.07.03	11:00:00	1.08750	1.08892	1.08730	1.08863	3387	0	0
2023.07.03	12:00:00	1.08861	1.08918	1.08761	1.08902	3010	0	0
2023.07.03	13:00:00	1.08901	1.08962	1.08815	1.08921	2874	0	0
2023.07.03	14:00:00	1.08920	1.09047	1.08873	1.08992	3606	0	0
2023.07.03	15:00:00	1.08989	1.09099	1.08928	1.09089	3404	0	0
2023.07.03	16:00:00	1.09088	1.09205	1.09045	1.09124	4239	0	0
2023.07.03	17:00:00	1.09131	1.09340	1.09026	1.09066	7024	0	0
2023.07.03	18:00:00	1.09067	1.09230	1.09018	1.09182	3989	0	0
2023.07.03	19:00:00	1.09181	1.09214	1.09137	1.09154	2407	0	0
2023.07.03	20:00:00	1.09155	1.09163	1.09083	1.09083	1056	0	0
2023.07.03	21:00:00	1.09084	1.09126	1.09084	1.09117	837	0	0
2023.07.03	22:00:00	1.09117	1.09118	1.09092	1.09095	605	0	0
2023.07.03	23:00:00	1.09095	1.09143	1.09092	1.09139	331	0	0
2023.07.04	00:00:00	1.09129	1.09137	1.09095	1.09099	87	0	10
2023.07.04	01:00:00	1.09096	1.09155	1.09093	1.09127	264	0	0
2023.07.04	02:00:00	1.09128	1.09150	1.09122	1.09128	458	0	0
2023.07.04	03:00:00	1.09129	1.09137	1.09087	1.09098	1345	0	0
2023.07.04	04:00:00	1.09098	1.09163	1.09082	1.09108	1629	0	0
2023.07.04	05:00:00	1.09108	1.09113	1.09025	1.09055	1217	0	0
2023.07.04	06:00:00	1.09054	1.09092	1.09040	1.09045	992	0	0
2023.07.04	07:00:00	1.09045	1.09054	1.09006	1.09007	1732	0	0
2023.07.04	08:00:00	1.09006	1.09012	1.08941	1.08954	1315	0	0
2023.07.04	09:00:00	1.08953	1.09148	1.08953	1.09148	2587	0	0
2023.07.04	10:00:00	1.09147	1.09147	1.08961	1.09030	3316	0	0
2023.07.04	11:00:00	1.09029	1.09044	1.08921	1.08955	2689	0	0
2023.07.04	12:00:00	1.08955	1.09030	1.08945	1.08986	2466	0	0
2023.07.04	13:00:00	1.08985	1.09039	1.08954	1.08960	2305	0	0
2023.07.04	14:00:00	1.08959	1.09021	1.08896	1.08982	2258	0	0
2023.07.04	15:00:00	1.08982	1.09011	1.08937	1.09006	2217	0	0
2023.07.04	16:00:00	1.09005	1.09012	1.08960	1.08999	2313	0	0
2023.07.04	17:00:00	1.09000	1.09074	1.08982	1.09018	2300	0	0
2023.07.04	18:00:00	1.09019	1.09027	1.08967	1.09011	2133	0	0
2023.07.04	19:00:00	1.09011	1.09012	1.08919	1.08943	1244	0	0
2023.07.04	20:00:00	1.08945	1.08971	1.08933	1.08938	716	0	0
2023.07.04	21:00:00	1.08939	1.08960	1.08869	1.08875	556	0	0
2023.07.04	22:00:00	1.08876	1.08879	1.08808	1.08832	910	0	0
2023.07.04	23:00:00	1.08833	1.08835	1.08773	1.08793	499	0	0
2023.07.05	00:00:00	1.08795	1.08810	1.08787	1.08793	168	0	14
2023.07.05	01:00:00	1.08793	1.08816	1.08774	1.08806	344	0	0
2023.07.05	02:00:00	1.08806	1.08833	1.08797	1.08824	815	0	0
2023.07.05	03:00:00	1.08824	1.08909	1.08824	1.08868	1531	0	0
2023.07.05	04:00:00	1.08867	1.08871	1.08763	1.08772	2167	0	0
2023.07.05	05:00:00	1.08771	1.08783	1.08751	1.08781	1445	0	0
2023.07.05	06:00:00	1.08781	1.08793	1.08753	1.08773	1239	0	0
2023.07.05	07:00:00	1.08774	1.08775	1.08751	1.08756	1075	0	0
2023.07.05	08:00:00	1.08756	1.08840	1.08677	1.08814	1605	0	0
2023.07.05	09:00:00	1.08815	1.08888	1.08714	1.08825	3461	0	0
2023.07.05	10:00:00	1.08827	1.09078	1.08823	1.08867	5232	0	0
2023.07.05	11:00:00	1.08866	1.08940	1.08662	1.08881	5228	0	0
2023.07.05	12:00:00	1.08880	1.08957	1.08755	1.08943	3532	0	0
2023.07.05	13:00:00	1.08942	1.08948	1.08775	1.08782	2775	0	0
2023.07.05	14:00:00	1.08781	1.08822	1.08754	1.08791	2718	0	0
2023.07.05	15:00:00	1.08790	1.09021	1.08757	1.08944	4220	0	0
2023.07.05	16:00:00	1.08942	1.09015	1.08856	1.08918	4710	0	0
2023.07.05	17:00:00	1.08917	1.08951	1.08670	1.08735	5881	0	0
2023.07.05	18:00:00	1.08735	1.08771	1.08649	1.08671	3981	0	0
2023.07.05	19:00:00	1.08670	1.08671	1.08591	1.08608	2529	0	0
2023.07.05	20:00:00	1.08607	1.08640	1.08582	1.08600	2047	0	0
2023.07.05	21:00:00	1.08600	1.08654	1.08509	1.08535	2867	0	0
2023.07.05	22:00:00	1.08535	1.08567	1.08525	1.08550	1843	0	0
2023.07.05	23:00:00	1.08550	1.08556	1.08530	1.08541	441	0	0
2023.07.06	00:00:00	1.08541	1.08561	1.08526	1.08538	270	0	16
2023.07.06	01:00:00	1.08536	1.08572	1.08526	1.08529	254	0	0
2023.07.06	02:00:00	1.08530	1.08563	1.08521	1.08552	542	0	0
2023.07.06	03:00:00	1.08552	1.08560	1.08464	1.08491	1737	0	0
2023.07.06	04:00:00	1.08490	1.08506	1.08429	1.08500	2420	0	0
2023.07.06	05:00:00	1.08499	1.08535	1.08460	1.08471	1992	0	0
2023.07.06	06:00:00	1.08471	1.08471	1.08399	1.08401	1952	0	0
2023.07.06	07:00:00	1.08400	1.08436	1.08337	1.08433	2127	0	0
2023.07.06	08:00:00	1.08432	1.08563	1.08415	1.08554	2670	0	0
2023.07.06	09:00:00	1.08554	1.08692	1.08533	1.08673	4239	0	0
2023.07.06	10:00:00	1.08673	1.08753	1.08522	1.08555	5351	0	0
2023.07.06	11:00:00	1.08555	1.08658	1.08455	1.08640	4379	0	0
2023.07.06	12:00:00	1.08641	1.08686	1.08601	1.08616	3094	0	0
2023.07.06	13:00:00	1.08616	1.08900	1.08612	1.08868	4294	0	0
2023.07.06	14:00:00	1.08867	1.08977	1.08836	1.08953	3265	0	0
2023.07.06	15:00:00	1.08952	1.09004	1.08585	1.08738	9713	0	0
2023.07.06	16:00:00	1.08738	1.08877	1.08671	1.08830	7232	0	0
2023.07.06	17:00:00	1.08792	1.08792	1.08337	1.08682	9621	0	0
2023.07.06	18:00:00	1.08681	1.08781	1.08582	1.08723	5295	0	0
2023.07.06	19:00:00	1.08724	1.08861	1.08707	1.08726	3382	0	0
2023.07.06	20:00:00	1.08725	1.08821	1.08723	1.08819	2482	0	0
2023.07.06	21:00:00	1.08817	1.08858	1.08773	1.08807	2052	0	0
2023.07.06	22:00:00	1.08808	1.08887	1.08808	1.08880	1726	0	0
2023.07.06	23:00:00	1.08880	1.08922	1.08852	1.08917	495	0	0
2023.07.07	00:00:00	1.08916	1.08916	1.08877	1.08880	43	0	5
2023.07.07	01:00:00	1.08880	1.08913	1.08879	1.08913	247	0	0
2023.07.07	02:00:00	1.08913	1.08950	1.08897	1.08897	656	0	0
2023.07.07	03:00:00	1.08897	1.08913	1.08824	1.08851	1935	0	0
2023.07.07	04:00:00	1.08850	1.08913	1.08847	1.08871	2221	0	0
2023.07.07	05:00:00	1.08869	1.08885	1.08834	1.08859	1970	0	0
2023.07.07	06:00:00	1.08860	1.08916	1.08858	1.08877	1377	0	0
2023.07.07	07:00:00	1.08877	1.08951	1.08856	1.08912	1174	0	0
2023.07.07	08:00:00	1.08911	1.08961	1.08865	1.08873	2134	0	0
2023.07.07	09:00:00	1.08876	1.09002	1.08812	1.08830	3037	0	0
2023.07.07	10:00:00	1.08829	1.08911	1.08716	1.08761	4832	0	0
2023.07.07	11:00:00	1.08760	1.08807	1.08670	1.08778	3958	0	0
2023.07.07	12:00:00	1.08777	1.08887	1.08700	1.08805	3886	0	0
2023.07.07	13:00:00	1.08804	1.08965	1.08778	1.08922	2712	0	0
2023.07.07	14:00:00	1.08923	1.08970	1.08875	1.08877	2812	0	0
2023.07.07	15:00:00	1.08876	1.09315	1.08746	1.09121	9841	0	0
2023.07.07	16:00:00	1.09118	1.09248	1.08953	1.09162	9578	0	0
2023.07.07	17:00:00	1.09161	1.09539	1.09097	1.09488	6844	0	0
2023.07.07	18:00:00	1.09487	1.09634	1.09447	1.09630	4240	0	0
2023.07.07	19:00:00	1.09631	1.09727	1.09630	1.09717	3139	0	0
2023.07.07	20:00:00	1.09717	1.09732	1.09664	1.09676	2112	0	0
2023.07.07	21:00:00	1.09676	1.09702	1.09658	1.09672	1937	0	0
2023.07.07	22:00:00	1.09672	1.09695	1.09633	1.09667	1937	0	0
2023.07.07	23:00:00	1.09667	1.09692	1.09651	1.09666	629	0	0
2023.07.10	00:00:00	1.09591	1.09659	1.09589	1.09649	141	0	24
2023.07.10	01:00:00	1.09646	1.09697	1.09634	1.09668	633	0	0
2023.07.10	02:00:00	1.09667	1.09680	1.09623	1.09670	822	0	0
2023.07.10	03:00:00	1.09669	1.09689	1.09568	1.09643	2137	0	0
2023.07.10	04:00:00	1.09642	1.09694	1.09572	1.09604	2889	0	0
2023.07.10	05:00:00	1.09604	1.09633	1.09566	1.09606	2236	0	0
2023.07.10	06:00:00	1.09606	1.09622	1.09528	1.09559	1740	0	0
2023.07.10	07:00:00	1.09559	1.09581	1.09526	1.09530	1849	0	0
2023.07.10	08:00:00	1.09531	1.09561	1.09459	1.09462	2323	0	0
2023.07.10	09:00:00	1.09462	1.09547	1.09450	1.09503	3223	0	0
2023.07.10	10:00:00	1.09504	1.09653	1.09484	1.09543	3617	0	0
2023.07.10	11:00:00	1.09544	1.09656	1.09528	1.09646	3103	0	0
2023.07.10	12:00:00	1.09646	1.09731	1.09609	1.09620	3205	0	0
2023.07.10	13:00:00	1.09620	1.09651	1.09546	1.09592	2515	0	0
2023.07.10	14:00:00	1.09593	1.09621	1.09533	1.09538	2775	0	0
2023.07.10	15:00:00	1.09541	1.09580	1.09434	1.09470	4323	0	0
2023.07.10	16:00:00	1.09469	1.09711	1.09469	1.09669	6002	0	0
2023.07.10	17:00:00	1.09670	1.09804	1.09667	1.09747	5509	0	0
2023.07.10	18:00:00	1.09746	1.09928	1.09743	1.09900	4344	0	0
2023.07.10	19:00:00	1.09902	1.09912	1.09824	1.09893	2394	0	0
2023.07.10	20:00:00	1.09892	1.09966	1.09874	1.09953	2252	0	0
2023.07.10	21:00:00	1.09952	1.09993	1.09913	1.09989	2250	0	0
2023.07.10	22:00:00	1.09990	1.10003	1.09963	1.09978	1745	0	0
2023.07.10	23:00:00	1.09979	1.10014	1.09969	1.10005	452	0	0
2023.07.11	00:00:00	1.10007	1.10014	1.09932	1.09997	199	0	1
2023.07.11	01:00:00	1.09998	1.10026	1.09995	1.10014	361	0	0
2023.07.11	02:00:00	1.10014	1.10059	1.10014	1.10053	807	0	0
2023.07.11	03:00:00	1.10053	1.10087	1.10016	1.10067	2076	0	0
2023.07.11	04:00:00	1.10066	1.10130	1.10058	1.10096	2290	0	0
2023.07.11	05:00:00	1.10095	1.10200	1.10064	1.10188	2525	0	0
2023.07.11	06:00:00	1.10187	1.10192	1.10120	1.10174	2289	0	0
2023.07.11	07:00:00	1.10174	1.10200	1.10152	1.10197	1943	0	0
2023.07.11	08:00:00	1.10197	1.10221	1.10061	1.10071	2492	0	0
2023.07.11	09:00:00	1.10072	1.10269	1.10072	1.10213	4430	0	0
2023.07.11	10:00:00	1.10213	1.10229	1.10076	1.10081	4826	0	0
2023.07.11	11:00:00	1.10079	1.10156	1.10024	1.10027	3409	0	0
2023.07.11	12:00:00	1.10029	1.10085	1.09972	1.10063	3937	0	0
2023.07.11	13:00:00	1.10064	1.10126	1.10039	1.10059	2752	0	0
2023.07.11	14:00:00	1.10060	1.10063	1.09831	1.09837	3061	0	0
2023.07.11	15:00:00	1.09837	1.09902	1.09770	1.09817	4495	0	0
2023.07.11	16:00:00	1.09816	1.09937	1.09794	1.09871	5365	0	0
2023.07.11	17:00:00	1.09872	1.09931	1.09785	1.09898	4672	0	0
2023.07.11	18:00:00	1.09898	1.09946	1.09863	1.09917	3300	0	0
2023.07.11	19:00:00	1.09916	1.10030	1.09909	1.10025	2431	0	0
2023.07.11	20:00:00	1.10025	1.10091	1.10019	1.10067	2156	0	0
2023.07.11	21:00:00	1.10066	1.10076	1.09975	1.09992	1544	0	0
